Freq.	V(vout)
1.51356124843620e+002	(1.25301242155931e-001dB,-6.48263730206518e+000°)
1.54881661891247e+002	(1.31209563306081e-001dB,-6.63884171751197e+000°)
1.58489319246110e+002	(1.37395870746361e-001dB,-6.79906331646235e+000°)
1.62181009735892e+002	(1.43873205097176e-001dB,-6.96342355523405e+000°)
1.65958690743755e+002	(1.50655213333198e-001dB,-7.13204881184573e+000°)
1.69824365246173e+002	(1.57756176195313e-001dB,-7.30507066247645e+000°)
1.73780082874936e+002	(1.65191036723926e-001dB,-7.48262617744583e+000°)
1.77827941003891e+002	(1.72975429940888e-001dB,-7.66485823829281e+000°)
1.81970085860997e+002	(1.81125713704443e-001dB,-7.85191587767183e+000°)
1.86208713666286e+002	(1.89659000758140e-001dB,-8.04395464393932e+000°)
1.90546071796323e+002	(1.98593191990285e-001dB,-8.24113699247227e+000°)
1.94984459975803e+002	(2.07947010915100e-001dB,-8.44363270594731e+000°)
1.99526231496887e+002	(2.17740039379915e-001dB,-8.65161934601211e+000°)
2.04173794466952e+002	(2.27992754494676e-001dB,-8.86528273900581e+000°)
2.08929613085403e+002	(2.38726566769909e-001dB,-9.08481749863252e+000°)
2.13796208950222e+002	(2.49963859437332e-001dB,-9.31042758876273e+000°)
2.18776162394954e+002	(2.61728028912808e-001dB,-9.54232692983780e+000°)
2.23872113856832e+002	(2.74043526343801e-001dB,-9.78074005268140e+000°)
2.29086765276776e+002	(2.86935900163037e-001dB,-1.00259028038852e+001°)
2.34422881531991e+002	(3.00431839544848e-001dB,-1.02780631073365e+001°)
2.39883291901947e+002	(3.14559218631615e-001dB,-1.05374817868956e+001°)
2.45470891568501e+002	(3.29347141362386e-001dB,-1.08044334557192e+001°)
2.51188643150956e+002	(3.44825986694313e-001dB,-1.10792074782601e+001°)
2.57039578276885e+002	(3.61027453958229e-001dB,-1.13621090115658e+001°)
2.63026799189536e+002	(3.77984608031302e-001dB,-1.16534601331516e+001°)
2.69153480392690e+002	(3.95731923940635e-001dB,-1.19536010634414e+001°)
2.75422870333815e+002	(4.14305330429936e-001dB,-1.22628914915601e+001°)
2.81838293126443e+002	(4.33742251924781e-001dB,-1.25817120141367e+001°)
2.88403150312659e+002	(4.54081648217689e-001dB,-1.29104656977321e+001°)
2.95120922666637e+002	(4.75364051059132e-001dB,-1.32495797765619e+001°)
3.01995172040200e+002	(4.97631596681056e-001dB,-1.35995074983419e+001°)
3.09029543251357e+002	(5.20928053090570e-001dB,-1.39607301323456e+001°)
3.16227766016836e+002	(5.45298840748380e-001dB,-1.43337591551544e+001°)
3.23593656929626e+002	(5.70791044982691e-001dB,-1.47191386310819e+001°)
3.31131121482589e+002	(5.97453418177194e-001dB,-1.51174478058963e+001°)
3.38844156139200e+002	(6.25336369402458e-001dB,-1.55293039342311e+001°)
3.46736850452529e+002	(6.54491938723667e-001dB,-1.59553653629787e+001°)
3.54813389233573e+002	(6.84973752900208e-001dB,-1.63963348949866e+001°)
3.63078054770099e+002	(7.16836958581668e-001dB,-1.68529634595250e+001°)
3.71535229097170e+002	(7.50138128380130e-001dB,-1.73260541182308e+001°)
3.80189396320558e+002	(7.84935134342218e-001dB,-1.78164664375346e+001°)
3.89045144994278e+002	(8.21286982329962e-001dB,-1.83251212608931e+001°)
3.98107170553494e+002	(8.59253599619637e-001dB,-1.88530059163925e+001°)
4.07380277804110e+002	(8.98895566608376e-001dB,-1.94011798973776e+001°)
4.16869383470332e+002	(9.40273781840813e-001dB,-1.99707810555224e+001°)
4.26579518801589e+002	(9.83449047586721e-001dB,-2.05630323470166e+001°)
4.36515832240163e+002	(1.02848156086365e+000dB,-2.11792491730045e+001°)
4.46683592150960e+002	(1.07543029204677e+000dB,-2.18208473547275e+001°)
4.57088189614872e+002	(1.12435222997422e+000dB,-2.24893517814862e+001°)
4.67735141287195e+002	(1.17530146866713e+000dB,-2.31864057649161e+001°)
4.78630092322635e+002	(1.22832810635915e+000dB,-2.39137811252974e+001°)
4.89778819368443e+002	(1.28347692238859e+000dB,-2.46733890235800e+001°)
5.01187233627268e+002	(1.34078579156574e+000dB,-2.54672915350534e+001°)
5.12861383991361e+002	(1.40028378881791e+000dB,-2.62977139352313e+001°)
5.24807460249769e+002	(1.46198892918485e+000dB,-2.71670576331658e+001°)
5.37031796370249e+002	(1.52590547957918e+000dB,-2.80779136389845e+001°)
5.49540873857620e+002	(1.59202076920093e+000dB,-2.90330763871020e+001°)
5.62341325190345e+002	(1.66030141527171e+000dB,-3.00355576495178e+001°)
5.75439937337152e+002	(1.73068887017276e+000dB,-3.10886001590126e+001°)
5.88843655355584e+002	(1.80309418572089e+000dB,-3.21956904128654e+001°)
6.02559586074353e+002	(1.87739188114843e+000dB,-3.33605699357539e+001°)
6.16595001861477e+002	(1.95341279483220e+000dB,-3.45872440365593e+001°)
6.30957344480188e+002	(2.03093579810535e+000dB,-3.58799867881850e+001°)
6.45654229034650e+002	(2.10967825569208e+000dB,-3.72433405829520e+001°)
6.60693448007591e+002	(2.18928513575015e+000dB,-3.86821081616449e+001°)
6.76082975391976e+002	(2.26931670901591e+000dB,-4.02013344799768e+001°)
6.91830970918931e+002	(2.34923483870717e+000dB,-4.18062751699185e+001°)
7.07945784384132e+002	(2.42838796008979e+000dB,-4.35023476991747e+001°)
7.24435960074984e+002	(2.50599499203426e+000dB,-4.52950606798104e+001°)
7.41310241300911e+002	(2.58112862435901e+000dB,-4.71899162138128e+001°)
7.58577575029177e+002	(2.65269869512522e+000dB,-4.91922798275113e+001°)
7.76247116628685e+002	(2.71943671778573e+000dB,-5.13072126409032e+001°)
7.94328234724275e+002	(2.77988303593779e+000dB,-5.35392612165838e+001°)
8.12830516164092e+002	(2.83237855278284e+000dB,-5.58922023759778e+001°)
8.31763771102664e+002	(2.87506345581562e+000dB,-5.83687435290045e+001°)
8.51138038202369e+002	(2.90588575089799e+000dB,-6.09701840626663e+001°)
8.70963589956073e+002	(2.92262260764590e+000dB,-6.36960502207699e+001°)
8.91250938133738e+002	(2.92291733604476e+000dB,-6.65437244586631e+001°)
9.12010839355902e+002	(2.90433408336956e+000dB,-6.95080996650550e+001°)
9.33254300796983e+002	(2.86443091464455e+000dB,-7.25812973450031e+001°)
9.54992586021428e+002	(2.80084977863527e+000dB,-7.57524945430194e+001°)
9.77237220955802e+002	(2.71141911282217e+000dB,-7.90079042191241e+001°)
9.99999999999991e+002	(2.59426189979660e+000dB,-8.23309455457085e+001°)
1.02329299228075e+003	(2.44789948209302e+000dB,-8.57026230903369e+001°)
1.04712854805089e+003	(2.27134011063407e+000dB,-8.91021083710605e+001°)
1.07151930523760e+003	(2.06414166344912e+000dB,-9.25074878983732e+001°)
1.09647819614318e+003	(1.82644046481439e+000dB,-9.58966148131890e+001°)
1.12201845430195e+003	(1.55894234257575e+000dB,-9.92479832884931e+001°)
1.14815362149687e+003	(1.26287713224927e+000dB,-1.02541540810747e+002°)
1.17489755493952e+003	(9.39922634400044e-001dB,-1.05759364422105e+002°)
1.20226443461740e+003	(5.92107511905259e-001dB,-1.08886149967624e+002°)
1.23026877081237e+003	(2.21704157189648e-001dB,-1.11909492366385e+002°)
1.25892541179416e+003	(-1.68877879209489e-001dB,-1.14819963146454e+002°)
1.28824955169312e+003	(-5.77189280555140e-001dB,-1.17611013557698e+002°)
1.31825673855640e+003	(-1.00082335741448e+000dB,-1.20278744731026e+002°)
1.34896288259164e+003	(-1.43748054004405e+000dB,-1.22821590516832e+002°)
1.38038426460287e+003	(-1.88501457327359e+000dB,-1.25239955660186e+002°)
1.41253754462274e+003	(-2.34146183876037e+000dB,-1.27535844542808e+002°)
1.44543977074591e+003	(-2.80505631578556e+000dB,-1.29712506443087e+002°)
1.47910838816819e+003	(-3.27423314342086e+000dB,-1.31774114113108e+002°)
1.51356124843619e+003	(-3.74762373320908e+000dB,-1.33725484641309e+002°)
1.54881661891247e+003	(-4.22404507874981e+000dB,-1.35571845568095e+002°)
1.58489319246110e+003	(-4.70248546443695e+000dB,-1.37318645072242e+002°)
1.62181009735891e+003	(-5.18208829606676e+000dB,-1.38971402497461e+002°)
1.65958690743754e+003	(-5.66213532681453e+000dB,-1.40535594180990e+002°)
1.69824365246173e+003	(-6.14203016676416e+000dB,-1.42016569116829e+002°)
1.73780082874936e+003	(-6.62128265414278e+000dB,-1.43419489123581e+002°)
1.77827941003891e+003	(-7.09949442954569e+000dB,-1.44749288650450e+002°)
1.81970085860997e+003	(-7.57634588167850e+000dB,-1.46010649973734e+002°)
1.86208713666285e+003	(-8.05158451284676e+000dB,-1.47207990197583e+002°)
1.90546071796323e+003	(-8.52501469292936e+000dB,-1.48345457108882e+002°)
1.94984459975803e+003	(-8.99648872151003e+000dB,-1.49426931510492e+002°)
1.99526231496886e+003	(-9.46589909064106e+000dB,-1.50456034154161e+002°)
2.04173794466951e+003	(-9.93317182863857e+000dB,-1.51436135811747e+002°)
2.08929613085402e+003	(-1.03982608032746e+001dB,-1.52370369365531e+002°)
2.13796208950221e+003	(-1.08611428670230e+001dB,-1.53261643073926e+002°)
2.18776162394953e+003	(-1.13218137350013e+001dB,-1.54112654387189e+002°)
2.23872113856832e+003	(-1.17802844961189e+001dB,-1.54925903858583e+002°)
2.29086765276775e+003	(-1.22365786684972e+001dB,-1.55703708828421e+002°)
2.34422881531990e+003	(-1.26907297206924e+001dB,-1.56448216659299e+002°)
2.39883291901947e+003	(-1.31427789901821e+001dB,-1.57161417377021e+002°)
2.45470891568501e+003	(-1.35927739397050e+001dB,-1.57845155628582e+002°)
2.51188643150955e+003	(-1.40407667002724e+001dB,-1.58501141910443e+002°)
2.57039578276884e+003	(-1.44868128569585e+001dB,-1.59130963050656e+002°)
2.63026799189535e+003	(-1.49309704399772e+001dB,-1.59736091949916e+002°)
2.69153480392689e+003	(-1.53732990891032e+001dB,-1.60317896601501e+002°)
2.75422870333814e+003	(-1.58138593642950e+001dB,-1.60877648419912e+002°)
2.81838293126442e+003	(-1.62527121794885e+001dB,-1.61416529914230e+002°)
2.88403150312658e+003	(-1.66899183400547e+001dB,-1.61935641745637e+002°)
2.95120922666635e+003	(-1.71255381674069e+001dB,-1.62436009210055e+002°)
3.01995172040198e+003	(-1.75596311968006e+001dB,-1.62918588186939e+002°)
3.09029543251356e+003	(-1.79922559365229e+001dB,-1.63384270594409e+002°)
3.16227766016835e+003	(-1.84234696785095e+001dB,-1.63833889389346e+002°)
3.23593656929625e+003	(-1.88533283519730e+001dB,-1.64268223149180e+002°)
3.31131121482588e+003	(-1.92818864129404e+001dB,-1.64688000269884e+002°)
3.38844156139199e+003	(-1.97091967637060e+001dB,-1.65093902812441e+002°)
